"","Pedon","TDepth","BDepth","Depth","Name","Ti","Zr","Y","Ratio","Cax","Ca","tau_Ca"
"38","52_2_PFM",10,30,20,"52_2_PFM_E",5555.96431227,382,30,14.5444091944241,22.325,3716.418498,-0.815767094947829
