"","Pedon","TDepth","BDepth","Depth","Name","Ti","Zr","Y","Ratio","Ce","Al","K","Mn","tau_Ce","tau_Al","tau_K","tau_Mn"
"79","86_4_W4.1",8,15,11.5,"86_4_W4.1_Oa",863.06241744,36,8,23.97395604,9.6,13707.8647692,5229.946386,178.12622458,-0.568786910594824,-0.353811527550409,-0.367603310182535,-0.104026728120566
"80","86_4_W4.1",15,19.5,17.25,"86_4_W4.1_E",3440.26269174,316,34,10.8869072523418,63.8,45357.6838116,20504.710434,379.48630454,-0.281061103552695,-0.463597412938674,-0.37799111046326,-0.521134115559666
"81","86_4_W4.1",19.5,24,21.75,"86_4_W4.1_Bhs",3865.80041145,291,25,13.2845374963918,60.6,49750.551672,18512.349906,433.69863376,-0.392290390280148,-0.476411531347301,-0.500245539475367,-0.512967410553707
"82","86_4_W4.1",24,33,28.5,"86_4_W4.1_Bs.1",3350.36035659,299,29,11.205218583913,62.8,54831.4590768,19093.45506,511.14481836,-0.273340375277861,-0.334159999765717,-0.405259438147643,-0.337689198417816
"83","86_4_W4.1",33,43,38,"86_4_W4.1_Bs.2",3146.58173025,243,27,12.9488960092593,69.7,57477.7650168,18678.37995,487.91096298,-0.14126993338455,-0.256822665375571,-0.380509365076769,-0.326851385301016
"84","86_4_W4.1",43,53,48,"86_4_W4.1_Bs.3",3074.65986213,229,28,13.4264622800437,59.7,62399.8940652,19010.440038,449.18787068,-0.24726837902079,-0.174307434512695,-0.354747571291787,-0.365779407853459
"85","86_4_W4.1",53,62,57.5,"86_4_W4.1_BC.1",3104.62730718,227,26,13.676772278326,66.8,66792.7619256,20255.665368,441.44325222,-0.165877383042498,-0.12471088146182,-0.319118401255548,-0.382730517409233
"86","86_4_W4.1",62,82,72,"86_4_W4.1_BC.2",3110.62079619,265,34,11.7381916837359,80.2,62611.5985404,20670.740478,549.86791066,-0.000482954615748765,-0.181084066784709,-0.30650470348671,-0.23260193250437
"87","86_4_W4.1",82,92,87,"86_4_W4.1_D.1",2739.02447757,232,32,11.8061399895259,75.5,62452.820184,22248.025896,565.35714758,0.0685969885150144,-0.0723423262452414,-0.152323536749831,-0.103941486633373
