"","Pedon","TDepth","BDepth","Depth","Name","Ti","Zr","Y","Ratio","Ce","Al","K","Mn","tau_Ce","tau_Al","tau_K","tau_Mn"
"34","52_2_PFM",8,10,9,"52_2_PFM_Oa",893.02986249,18,4,49.6127701383333,12.4,13231.5297,4233.766122,333.01859378,-0.461707150138505,-0.397196625944255,-0.505239023115003,0.618869710965117
"35","52_2_PFM",10,30,20,"52_2_PFM_E",5555.96431227,382,30,14.5444091944241,82.9,55201.9419084,21583.90572,456.93248914,-0.421560435085937,-0.595771892332767,-0.59458002317142,-0.642972237798993
