"","Pedon","TDepth","BDepth","Depth","Name","Ti","Zr","Y","Ratio","Cax","Ca","tau_Ca"
"86","86_4_PFM",5,10,7.5,"86_4_PFM_Oa",647.29681308,31,9,20.8805423574194,268.115,1715.270076,-0.380515609191345
"87","86_4_PFM",10,16,13,"86_4_PFM_E",3979.67670264,345,32,11.5352947902609,42.955,4716.992709,-0.674565805665778
"88","86_4_PFM",16,21,18.5,"86_4_PFM_Bhs",3841.82645541,202,27,19.0189428485644,81.425,5860.506093,-0.583188387343367
"89","86_4_PFM",21,63,42,"86_4_PFM_Bs",3248.47104342,221,34,14.6989639973756,23.775,7075.4890635,-0.398501624751988
"90","86_4_PFM",63,101,82,"86_4_PFM_BC",4387.23395532,243,26,18.0544607214815,26.455,7432.836996,-0.532228155498496
