"","Pedon","TDepth","BDepth","Depth","Name","Ti","Zr","Y","Ratio","Cax","Ca","tau_Ca"
"8","42_3_PFM",5.5,8.5,7,"42_3_PFM_Oa",2265.53884578,181,15,12.5167892032044,82.155,4073.7664305,-0.511802547459842
"9","42_3_PFM",8.5,30.5,19.5,"42_3_PFM_Bhs1",3170.55568629,230,20,13.785024723,9.525,5574.627747,-0.513641437590706
"10","42_3_PFM",30.5,41.5,36,"42_3_PFM_Bhs2",3566.12596095,290,25,12.2969860722414,8.365,5360.2189875,-0.584159923903793
"11","42_3_PFM",41.5,60,50.75,"42_3_PFM_Bhs3",3398.30826867,271,26,12.5398829102214,9.225,5574.627747,-0.546212435628609
