,Pedon,TDepth,BDepth,Depth,Name,Ti,Zr,Y,Ratio,Fe,Al,Si,Mn,Ca,P,K,Ce,tau_Fe,tau_Al,tau_Si,tau_Mn,tau_Ca,tau_P,tau_K,tau_Ce
27,42_4_V4.1,8,16,12,42_4_V4.1_Oa,1540.326676,84,15,18.33722233,7274.079914,24451.86689,192817.6441,271.0616461,3573.479325,567.3573191,11040.99793,24.9,-0.40185944,-0.354151305,-0.117103589,-0.236050535,-0.357168424,0.419955531,-0.251950997,-0.373314829
28,42_4_V4.1,16,24,20,42_4_V4.1_E,3380.327802,264,23,12.80427198,9861.97373,48903.73377,375304.9369,317.5293569,4645.523123,261.8572242,22995.16109,60.1,-0.630475664,-0.411407395,-0.216928756,-0.59221198,-0.619202075,-0.701367781,-0.290075449,-0.310747163
29,42_4_V4.1,24,32.5,28.25,42_4_V4.1_Bhs1,3925.735302,214,28,18.34455748,11750.43678,50015.18227,347866.4018,348.5078307,5074.340642,436.428707,22912.14607,61.1,-0.620884956,-0.481662723,-0.375018319,-0.614609572,-0.641839763,-0.571428571,-0.390913025,-0.396630845
30,42_4_V4.1,32.5,38,35.25,42_4_V4.1_Bhs2.1,3056.679395,170,23,17.98046703,22521.6705,53190.74939,315099.0882,371.7416861,5431.688574,523.7144484,22995.16109,54.7,-0.066769911,-0.292025167,-0.272935277,-0.472040302,-0.507616222,-0.339495798,-0.214906967,-0.306254236
31,42_4_V4.1,38,43,40.5,42_4_V4.1_Bhs2.2,2709.057033,190,24,14.25819491,26228.65354,49644.69943,311827.0312,394.9755415,6074.914853,567.3573191,19259.4851,49.8,0.226297576,-0.254433583,-0.188158164,-0.36706159,-0.378643549,-0.192635904,-0.258073163,-0.287353589
32,42_4_V4.1,43,50,46.5,42_4_V4.1_Bh.1,2397.395604,171,25,14.01985733,22521.6705,57424.8389,305656.8666,480.1663445,7004.019477,829.2145433,19010.44004,56.2,0.189868363,-0.025477925,-0.100771075,-0.130516373,-0.190482196,0.333392857,-0.17246376,-0.091218414
33,42_4_V4.1,50,56.5,53.25,42_4_V4.1_Bh.2,2379.415137,197,25,12.07824943,19304.289,62452.82018,315379.5503,433.6986338,7647.245756,872.857414,19591.54519,58.4,0.027594124,0.067857826,-0.065156042,-0.20872539,-0.109459671,0.414177762,-0.140723317,-0.048507138
34,42_4_V4.1,56.5,66,61.25,42_4_V4.1_BC,2367.428159,202,25,11.71994138,18115.25671,63881.82539,333983.5314,456.9324891,7933.124102,872.857414,22165.01087,59.7,-0.030817184,0.097822453,-0.004997758,-0.162114594,-0.071490816,0.421338156,-0.022929961,-0.022401718
35,42_4_V4.1,82,90,86,42_4_V4.1_C.2,2475.310961,219,28,11.30278978,17625.65518,60282.84931,358570.7025,573.101766,9433.985418,785.5716726,23991.34136,67.1,-0.098110094,-0.009178078,0.021694024,0.005104873,0.056049317,0.223452093,0.011484709,0.050886137
