"","Pedon","Horizon","TDepth","BDepth","Depth","Name","Ti","Zr","Y","Ratio","Fe","Si","Ca","P","tau_Fe","tau_Si","tau_Ca","tau_P"
"39","86_4_W4.1","E",15,22,18.5,"W4.1_RF2",2271.53233479,161,37,14.1088964893789,18115.2567099,320942.0471458,4574.053536,611.0001898,-0.146395708614517,0.910962936840216,-0.1757407263191,0.485879158425111
"40","86_4_W4.1","E",19,22,20.5,"W4.1_RF3",1851.98810409,105,20,17.6379819437143,16856.2813401,332534.4776282,6861.080304,480.0715777,-0.0257854784913509,1.42852767121618,0.516477013228453,0.431953354478568
"41","86_4_W4.1","Bhs",21,29,25,"W4.1_RF4",8462.80648212,284,47,29.798614373662,43644.4794864,299533.4456904,1286.452557,174.5714828,-0.447991292245449,-0.52128671360622,-0.937775575811669,-0.886048522654165
"42","86_4_W4.1","Bs1",24,40,32,"W4.1_RF1",4435.1818674,204,31,21.7410875852941,50149.1855637,311032.3888302,7933.1241015,829.2145433,0.210273353615598,-0.0514969064805253,-0.267825942050638,0.032800754808805
"43","86_4_W4.1","Bs2",34,40,37,"W4.1_RF6",4543.06466958,209,35,21.7371515290909,44134.0810191,319726.711692,9648.3941775,829.2145433,0.0398152661471816,-0.0481367253140785,-0.130664047289675,0.00827514321703915
"44","86_4_W4.1","D1",87,92,89.5,"W4.1_RF9",2451.33700509,105,26,23.3460667151429,28257.0027444,330197.2940632,8004.593688,698.2859312,0.233826497246129,0.821860237730402,0.336650276940971,0.573589105254955
"45","86_4_W4.1","E",15,19.5,17.25,"W4.1_RF13",994.91917566,51,10,19.5082191305882,14198.4444483,348941.5062545,13150.403916,436.428707,0.527509730807205,3.74361461980558,4.41044283785874,1.42318503030601
