"","Pedon","Horizon","TDepth","BDepth","Depth","Name","Ti","Zr","Y","Ratio","Fe","Si","Ca","P","tau_Fe","tau_Si","tau_Ca","tau_P"
"33","86_3_W3.2","Bhs2",25,29,27,"W3.2_RF1",4495.1167575,236,28,19.047104904661,40636.9272141,320988.7908171,1715.270076,741.9288019,-0.0323664794914178,-0.0341860835654358,-0.843802867637469,-0.0882362459301917
"34","86_3_W3.2","Bhs2",30,36,33,"W3.2_RF2",5525.99686722,259,35,21.3358952402317,46232.3733021,305002.4552325,11149.255494,829.2145433,-0.104497971199089,-0.25348718089444,-0.174120368473604,-0.171070977702261
"35","86_3_W3.2","Bhs3",40,44,42,"W3.2_RF8",1282.60664814,81,30,15.834649977037,17066.1105684,339452.5409806,6503.7323715,349.1429656,0.424203630970375,2.57956411869639,1.07563362222405,0.503733514133823
"36","86_3_W3.2","Bhs3",41,45,43,"W3.2_RF6",2481.30445014,122,21,20.3385610667213,23081.215113,334357.4808089,7861.654515,916.5002847,-0.00434326820377118,0.822533663482048,0.296926672696133,1.04039203276492
"37","86_3_W3.2","A",4,16,10,"W3.2_RF5",2421.36956004,129,22,18.7703066669767,24899.7350916,326971.9807435,5931.9756795,916.5002847,0.100689107103626,0.826392136266154,0.00281265362701411,1.09089678605118
"38","86_3_W3.2","Bhs2",24,34,29,"W3.2_RF7",1468.40480745,125,23,11.7472384596,20213.5489929,319446.2496642,7718.715342,741.9288019,0.473424184693773,1.94236512910629,1.15169519070833,1.79111353286676
