pedon,horizon,subhorizon,top.cm,base.cm,thick,major_color,hue,value,chroma,minor_color,depletion,concentration,texture_modifier,texture_base,structure,consistence,boundary,frags,roots,sample.collected,elemental,newname,Si,Al,Fe,Mn,Mg,Ca,Na,K,Ti,P,Ba,Sr,Y,Zr,Co,Ga,Rb,Sn,Cs,La,Ce,Pr,Nd,Sm,Eu,Gd,Dy,Er,Yb,Lu,Tl,Th,U
AVERAGE,,,,,,,,,,,,,,,,,,,,,,AVERAGE,354834.1303,61513.38158,19758.919,576.4900366,3904.696186,9031.968994,17308.61865,23980.96448,2502.656255,649.1877017,422.875,105.1875,29.5625,189.3125,41.3125,12.875,120.1875,4.25,5.69375,30.01875,64.55625,7.211875,27.3375,5.8375,1.06125,5.45625,5.46875,3.26875,3.24375,0.51125,0.38125,9.85,3.05625
