"","Pedon","TDepth","BDepth","Depth","Name","Ti","Zr","Y","Ratio","Fe","Al","Si","Mn","Ca","P","K","Ce","tau_Fe","tau_Al","tau_Si","tau_Mn","tau_Ca","tau_P","tau_K","tau_Ce"
"59","86_2_PFM",12,19,15.5,"86_2_PFM_Oa",1060.84755477,16,7,66.302972173125,8253.2829798,11855.4506112,61374.4404169,92.93542152,1572.330903,916.5002847,3901.706034,19.2,-0.0146017698956681,-0.545329595198089,-0.591952819118339,-0.619690048192665,-0.589314154430186,2.33050847473239,-0.616172469134194,-0.298365142662765
"60","86_2_PFM",19,23,21,"86_2_PFM_E",3074.65986213,339,42,9.06979310362832,11120.9490999,39853.3674564,399471.4149298,704.76027986,5574.627747,174.5714828,17516.169642,88.8,-0.541876261442723,-0.472649277513197,-0.0836435409242444,-0.00492976059766859,-0.497613965626719,-0.781119465319732,-0.40546610280597,0.119641004069579
