"","Pedon","TDepth","BDepth","Depth","Name","Ti","Zr","Y","Ratio","Fe","Al","Si","Mn","Ca","P","K","Ce","tau_Fe","tau_Al","tau_Si","tau_Mn","tau_Ca","tau_P","tau_K","tau_Ce"
"26","42_4_V4.1",8,16,12,"42_4_V4.1_Oa",1540.32667557,84,15,18.3372223282143,7274.0799144,24451.8668856,192817.6441125,271.0616461,3573.479325,567.3573191,11040.997926,24.9,-0.401859440092312,-0.354151304852149,-0.117103588653356,-0.23605053455044,-0.35716842354212,0.419955530917032,-0.251950997258718,-0.373314829210766
"27","42_4_V4.1",16,24,20,"42_4_V4.1_E",3380.32780164,264,23,12.8042719759091,9861.9737301,48903.7337712,375304.9368677,317.52935686,4645.5231225,261.8572242,22995.161094,60.1,-0.630475663710875,-0.411407394847526,-0.216928756207837,-0.592211979866159,-0.619202075009614,-0.701367781141017,-0.290075448512916,-0.31074716294545
"28","42_4_V4.1",24,32.5,28.25,"42_4_V4.1_Bhs1",3925.73530155,214,28,18.3445574838785,11750.4367848,50015.182266,347866.4018146,348.5078307,5074.3406415,436.428707,22912.146072,61.1,-0.62088495574612,-0.481662723151638,-0.375018319143882,-0.614609571737223,-0.641839762576277,-0.571428571408483,-0.390913024594564,-0.39663084513001
"29","42_4_V4.1",32.5,38,35.25,"42_4_V4.1_Bhs2.1",3056.6793951,170,23,17.98046703,22521.6705042,53190.749394,315099.0882333,371.74168608,5431.688574,523.7144484,22995.161094,54.7,-0.0667699114894267,-0.292025166682529,-0.272935277393157,-0.472040302196875,-0.507616221514694,-0.339495798288367,-0.214906966590755,-0.306254235574614
"30","42_4_V4.1",38,43,40.5,"42_4_V4.1_Bhs2.2",2709.05703252,190,24,14.258194908,26228.6535375,49644.6994344,311827.0312423,394.97554146,6074.9148525,567.3573191,19259.485104,49.8,0.226297576180723,-0.254433582612574,-0.188158163720022,-0.367061590161354,-0.378643549215824,-0.192635903881245,-0.258073162894301,-0.287353588969765
"31","42_4_V4.1",43,50,46.5,"42_4_V4.1_Bh.1",2397.395604,171,25,14.0198573333333,22521.6705042,57424.838898,305656.8666307,480.16634452,7004.019477,829.2145433,19010.440038,56.2,0.189868362850981,-0.0254779253327794,-0.100771075220912,-0.130516372680479,-0.190482195766592,0.333392857205359,-0.172463760181717,-0.0912184140785922
"32","42_4_V4.1",50,56.5,53.25,"42_4_V4.1_Bh.2",2379.41513697,197,25,12.0782494262437,19304.2890036,62452.820184,315379.5502611,433.69863376,7647.2457555,872.857414,19591.545192,58.4,0.0275941240886484,0.0678578259595077,-0.0651560421644504,-0.208725389942421,-0.109459671485379,0.414177761851103,-0.140723317470044,-0.0485071377356829
"33","42_4_V4.1",56.5,66,61.25,"42_4_V4.1_BC",2367.42815895,202,25,11.7199413809406,18115.2567099,63881.8253916,333983.5314385,456.93248914,7933.1241015,872.857414,22165.010874,59.7,-0.0308171838087775,0.0978224526613412,-0.0049977575564587,-0.162114593518143,-0.0714908161208134,0.421338155581995,-0.0229299606147516,-0.022401717563709
