ID,Pedon,Horizon,R,Acquisition Time,QC Status,Dataset File,Method File,Y_mgL,Ca_mgL,P_mgL,K_mgL,Mg_mgL,Na_mgL,Al_mgL,Fe_mgL,Mn_mgL,Extraction Lab,Ca_mgKg,Ca_cmolKg,Na_mgKg,Na_cmolKg,Mg_mgKg,Mg_cmolKg,K_mgKg,K_cmolKg,Al_mgKg,Al_cmolKg,P_mgKg,Fe_mgKg,Mn_mgKg,CEC_cmolKg
68,86_3_W3.2,Oa,NA,6/3/21 18:18,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.464236529,58.29120753,2.445991561,27.7249069,17.2365006,2.014496911,10.73960011,0.812470194,3.365028469,VT,582.9120753,2.908742891,20.14496911,0.08762492,172.365006,1.418642025,277.249069,0.709076903,107.3960011,1.194173474,24.45991561,8.124701938,33.65028469,5.124086738
69,86_3_W3.2,A,NA,6/3/21 18:21,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.75368019,8.267160541,0.781810389,7.099487606,3.284554927,0.65466963,28.78371636,21.24652995,0.343184459,VT,82.67160541,0.412532961,6.546696297,0.028476278,32.84554927,0.270333739,70.99487606,0.181572573,287.8371636,3.200561493,7.818103889,212.4652995,3.431844589,0.892915551
71,86_3_W3.2,Bhs2.1,NA,6/3/21 18:25,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.824323028,2.188030914,0.472257571,3.429411792,1.010340257,0.309460668,34.94335918,18.71296373,0.108533375,VT,21.88030914,0.109183179,3.09460668,0.013460664,10.10340257,0.083155577,34.29411792,0.087708741,349.4335918,3.885473594,4.722575709,187.1296373,1.085333751,0.293508162
72,86_3_W3.2,Bhs2.2,NA,6/3/21 18:28,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.723367186,2.548731331,0.912893082,4.977528557,1.343033193,0.397804566,71.94655509,36.44618772,0.182971343,VT,25.48731331,0.127182202,3.978045659,0.017303374,13.43033193,0.110537711,49.77528557,0.127302521,719.4655509,7.999987594,9.128930824,364.4618772,1.829713432,0.382325808
73,86_3_W3.2,Bhs3.1,NA,6/3/21 18:35,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.785114446,1.285904548,0.481720784,2.514180817,0.397977633,0.239545108,49.65425789,25.38100014,0.035675094,VT,12.85904548,0.064166894,2.395451077,0.010419535,3.97977633,0.032755361,25.14180817,0.0643013,496.5425789,5.521229565,4.817207843,253.8100014,0.356750939,0.171643089
74,86_3_W3.2,Bhs3.2,NA,6/3/21 22:26,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.715544793,1.38715737,0.555753433,2.095012698,0.432028379,0.205377351,53.8545821,27.30854317,0.041827917,VT,13.8715737,0.06921943,2.053773511,0.008933334,4.320283794,0.035557891,20.95012698,0.053580887,538.545821,5.988278218,5.557534335,273.0854317,0.418279172,0.167291542
76,86_4_W4.1,Oa,NA,6/3/21 18:43,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.365559616,84.86477846,6.714069908,22.69875414,17.53501653,1.20774016,3.850427037,0.379578706,2.619819175,VT,848.6477846,4.234769384,12.0774016,0.052533282,175.3501653,1.443211237,226.9875414,0.580530796,38.50427037,0.428142369,67.14069908,3.795787058,26.19819175,6.3110447
77,86_4_W4.1,E,NA,6/3/21 18:47,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.475924312,4.198158409,0.254568313,1.883925104,0.658200967,0.307789718,6.340075224,0.970613868,0.098091004,VT,41.98158409,0.209488943,3.077897184,0.013387983,6.58200967,0.054172919,18.83925104,0.048182228,63.40075224,0.704975006,2.545683126,9.706138684,0.980910043,0.325232072
78,86_4_W4.1,Bhs,NA,6/3/21 18:50,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.474625408,9.124592019,0.315903305,3.009113198,1.702311811,0.543119147,33.34018218,54.79772727,0.185192847,VT,91.24592019,0.455318963,5.431191468,0.023624147,17.02311811,0.140107968,30.09113198,0.076959417,333.4018218,3.707210769,3.159033051,547.9772727,1.851928466,0.696010495
79,86_4_W4.1,Bs.1,NA,6/3/21 18:54,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.686007465,1.957307428,0.366015105,2.442407651,0.49383758,0.343973855,58.60052906,18.79287076,0.100999341,VT,19.57307428,0.097670031,3.439738552,0.01496189,4.938375801,0.040645068,24.42407651,0.062465669,586.0052906,6.51599656,3.660151054,187.9287076,1.009993415,0.215742659
80,86_4_W4.1,Bs.2,NA,6/3/21 18:57,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.839222488,1.6407464,0.434856082,1.943133973,0.434017607,0.310288846,71.12575962,8.171053403,0.052561098,VT,16.407464,0.081873573,3.102888465,0.013496688,4.340176067,0.035721614,19.43133973,0.049696521,711.2575962,7.908720491,4.348560824,81.71053403,0.525610978,0.180788395
81,86_4_W4.1,BC.1,NA,6/3/21 19:01,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.68800939,1.261945137,0.4926796,1.648451864,0.154739057,0.232170646,9.99123E+11,2.147167054,0.012172858,VT,12.61945137,0.062971314,2.32170646,0.010098767,1.547390575,0.012735725,16.48451864,0.042159894,9.99123E+12,1.11096E+11,4.926795997,21.47167054,0.121728584,0.1279657
82,86_4_W4.1,BC.2,NA,6/3/21 19:05,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.681670604,0.995246807,0.396850261,1.35276114,0.111156406,0.222378862,116.5392735,1.760495825,0.008950514,VT,9.952468068,0.049663014,2.223788623,0.009672852,1.111564059,0.009148675,13.5276114,0.034597472,1165.392735,12.95840699,3.968502609,17.60495825,0.08950514,0.103082013
83,86_4_W4.1,D.1,NA,6/3/21 19:09,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.778564182,0.958639012,0.602648111,1.471105884,0.096838878,0.255474857,127.5802579,2.08666272,0.010567439,VT,9.586390122,0.047836278,2.554748572,0.011112434,0.968388785,0.007970278,14.71105884,0.037624191,1275.802579,14.18609243,6.026481112,20.8666272,0.105674394,0.104543181
84,86_4_W4.1,D.2,NA,6/3/21 19:12,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.753756145,1.272944824,0.576194911,1.532153618,0.162765232,0.271580726,106.977539,2.46414708,0.044645406,VT,12.72944824,0.063520201,2.715807258,0.011812994,1.627652317,0.013396315,15.32153618,0.039185515,1069.77539,11.89520448,5.761949106,24.6414708,0.446454056,0.127915024
85,86_4_W4.1,D.4,NA,6/3/21 19:19,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.751340936,0.519613262,0.542013571,1.546940512,0.080749509,0.159495761,77.2416143,2.250220226,0.16023189,VT,5.196132619,0.025928805,1.594957606,0.006937615,0.807495091,0.00664605,15.46940512,0.039563696,772.416143,8.588763636,5.420135715,22.50220226,1.602318905,0.079076166
87,42_4_V4.1,Oa,NA,6/3/21 19:27,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.5895467,48.85673951,10.38110421,18.28070565,9.166779615,0.571448031,1.90869814,0.711710522,5.446849016,VT,488.5673951,2.437961054,5.714480309,0.024856374,91.66779615,0.754467458,182.8070565,0.467537229,19.0869814,0.212234782,103.8110421,7.11710522,54.46849016,3.684822114
88,42_4_V4.1,E,NA,6/3/21 19:31,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.59114517,1.961079813,0.49490539,2.272594586,0.417873222,0.214055521,3.666213774,1.109392161,0.092634011,VT,19.61079813,0.097858274,2.140555205,0.00931081,4.178732215,0.034392858,22.72594586,0.058122624,36.66213774,0.407659056,4.949053897,11.09392161,0.926340106,0.199684565
89,42_4_V4.1,Bhs1,NA,6/3/21 19:34,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.637878247,2.849545757,0.718144947,3.327621201,0.850836109,0.322160152,22.35156736,14.73362141,0.122199375,VT,28.49545757,0.142192902,3.221601521,0.014013056,8.508361088,0.070027663,33.27621201,0.085105402,223.5156736,2.485348483,7.181449472,147.3362141,1.221993749,0.311339023
90,42_4_V4.1,Bhs2.1,NA,6/3/21 19:38,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.568031192,2.661599302,0.67966853,3.597452819,1.050054282,0.451258824,33.92915983,15.6263179,0.284321167,VT,26.61599302,0.132814336,4.512588235,0.019628483,10.50054282,0.086424221,35.97452819,0.092006466,339.2915983,3.772701241,6.796685303,156.263179,2.843211668,0.330873506
91,42_4_V4.1,Bhs2.2,NA,6/3/21 19:41,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.629501456,2.424907645,0.523494027,3.150170637,0.74036832,0.425897465,33.64010079,12.46182133,0.388609492,VT,24.24907645,0.121003375,4.258974647,0.018525336,7.403683201,0.060935664,31.50170637,0.080567024,336.4010079,3.740559762,5.234940268,124.6182133,3.886094922,0.281031399
92,42_4_V4.1,Bh.1,NA,6/3/21 19:45,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.736826813,1.52165839,0.489312851,2.255629765,0.399327031,0.300216862,52.96469983,4.730885543,0.362213157,VT,15.2165839,0.075931057,3.002168623,0.013058585,3.993270312,0.032866422,22.55629765,0.057688741,529.6469983,5.889329114,4.893128511,47.30885543,3.622131573,0.179544805
93,42_4_V4.1,Bh.2,NA,6/3/21 19:49,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.650190325,0.852759115,0.407621868,1.562285928,0.185032329,0.185960625,48.2356863,1.880731257,0.13519458,VT,8.527591147,0.04255285,1.859606247,0.008088761,1.850323289,0.015228998,15.62285928,0.039956162,482.356863,5.363493658,4.076218685,18.80731257,1.351945797,0.105826772
94,42_4_V4.1,BC,NA,6/3/21 19:52,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.784093247,0.58643939,0.417553675,1.416554251,0.092269321,0.177885118,49.25257876,1.088150376,0.058765238,VT,5.8643939,0.029263443,1.778851185,0.0077375,0.922693208,0.007594183,14.16554251,0.036229009,492.5257876,5.476565466,4.175536753,10.88150376,0.587652381,0.080824134
95,42_4_V4.1,C.2,NA,6/3/21 19:56,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.825209454,0.251706728,0.181177433,1.381546688,0.042788146,0.262387927,15.20430437,0.575303382,0.052321361,VT,2.517067279,0.012560216,2.623879268,0.011413133,0.427881463,0.003521658,13.81546688,0.035333675,152.0430437,1.690619462,1.811774333,5.753033819,0.523213609,0.062828682
96,42_4_V4.1,D.4,NA,6/3/21 20:00,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.834402192,0.637325874,0.320496675,2.167172167,0.185033167,0.289589621,9.277733005,1.152058775,0.323954925,VT,6.373258737,0.031802688,2.895896208,0.01259633,1.850331675,0.015229067,21.67172167,0.055426398,92.77733005,1.031623388,3.204966749,11.52058775,3.239549247,0.115054483
98,52_4_X4.1,Oa,NA,6/3/21 20:11,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.527288464,3.097995286,1.956616197,9.2504592,1.952908135,1.027764699,2.650791611,1.218169816,0.137582222,VT,30.97995286,0.154590583,10.27764699,0.044704859,19.52908135,0.16073318,92.504592,0.236584634,26.50791611,0.294750735,19.56616197,12.18169816,1.375822219,0.596613256
99,52_4_X4.1,E,NA,6/3/21 20:14,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.729201875,0.59115439,0.289717563,1.826109384,0.261321032,0.182792171,7.116150871,1.815311478,0.019763203,VT,5.911543902,0.029498722,1.827921705,0.007950943,2.613210318,0.021507904,18.26109384,0.046703565,71.16150871,0.791269556,2.897175632,18.15311478,0.197632034,0.105661133
100,52_4_X4.1,Bhs,NA,6/3/21 20:18,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.347040746,1.094445608,0.269784003,3.155624743,0.887360125,0.490665431,36.731569,13.62645956,0.061337309,VT,10.94445608,0.054613054,4.906654307,0.021342559,8.87360125,0.073033755,31.55624743,0.080706515,367.31569,4.08431086,2.697840033,136.2645956,0.613373085,0.229695884
101,52_4_X4.1,Bs1,NA,6/3/21 20:22,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.652172179,1.097757699,0.098760682,2.373933906,0.473797026,0.425504717,51.81493206,6.433582452,0.058258167,VT,10.97757699,0.054778328,4.255047169,0.018508252,4.73797026,0.03899564,23.73933906,0.060714422,518.1493206,5.761482438,0.987606822,64.33582452,0.582581675,0.172996643
102,52_4_X4.1,Bs2.1,NA,6/3/21 20:25,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.729337501,1.303413953,0.277697991,2.058305334,0.360143195,0.313973706,61.13424469,1.852167917,0.118530289,VT,13.03413953,0.065040616,3.139737065,0.013656969,3.601431949,0.029641415,20.58305334,0.05264208,611.3424469,6.79772921,2.776979906,18.52167917,1.185302887,0.16098108
103,52_4_X4.1,Bs2.2,NA,6/3/21 20:29,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.632373987,0.923969661,0.208502424,1.612939661,0.233792003,0.306411743,54.29244886,1.404823896,0.088125057,VT,9.239696608,0.046106271,3.064117435,0.013328045,2.33792003,0.01924214,16.12939661,0.041251654,542.9244886,6.036966144,2.085024238,14.04823896,0.88125057,0.119928109
104,52_4_X4.1,BC.1,NA,6/3/21 20:33,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.687265332,0.525406867,0.144219672,1.154033627,0.113421409,0.157222934,40.16530909,0.793030769,0.074067847,VT,5.254068675,0.026217908,1.572229336,0.006838753,1.134214086,0.009335095,11.54033627,0.029514927,401.6530909,4.466120359,1.442196722,7.930307686,0.74067847,0.071906683
105,52_4_X4.1,BC.2,NA,6/3/21 20:36,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.680862752,0.525277581,0.189657981,1.154041586,0.118648947,0.251388972,43.83544839,1.198509147,0.070177001,VT,5.252775815,0.026211456,2.51388972,0.01093471,1.186489475,0.009765345,11.54041586,0.02951513,438.3544839,4.874215907,1.896579811,11.98509147,0.701770008,0.076426641
106,52_4_X4.1,D.6,NA,6/3/21 20:40,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.759699315,0.428262156,0.041734226,0.965258709,0.04993233,0.101856929,13.29250402,0.721990407,0.127022163,VT,4.282621563,0.021370367,1.018569294,0.004430488,0.499323296,0.004109657,9.652587091,0.024686924,132.9250402,1.478039735,0.417342258,7.21990407,1.27022163,0.054597436
107,52_4_X4.1,D.8,NA,6/3/21 20:44,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.744245002,0.589601253,0.266137558,1.055666625,0.045541353,0.210262548,42.34228677,8.893167848,0.726004991,VT,5.896012526,0.02942122,2.102625476,0.009145826,0.455413534,0.00374826,10.55666625,0.026999146,423.4228677,4.708186075,2.661375579,88.93167848,7.260049909,0.069314452
109,52_4_X4.1,D.3,NA,6/3/21 20:55,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.429248294,0.460147042,0.104488892,0.914947462,0.056313452,0.172855865,13.94366617,0.861280188,0.140919604,VT,4.60147042,0.022961429,1.728558652,0.007518741,0.563134519,0.004634852,9.149474617,0.023400191,139.4366617,1.550444719,1.044888919,8.612801884,1.409196035,0.058515214
110,52_4_X4.1,D.9,NA,6/3/21 20:58,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.623784908,0.529379246,0.138387949,1.282980556,0.038563729,0.18043862,8.62384515,0.608182646,0.071064499,VT,5.293792457,0.02641613,1.804386201,0.00784857,0.385637295,0.00317397,12.82980556,0.032812802,86.2384515,0.958915324,1.383879492,6.081826455,0.710644986,0.070251471
111,52_4_X4.1,D.16,NA,6/3/21 21:02,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.855938811,16.79633305,0.17915017,2.66984002,2.837262399,0.936656916,1.363905764,0.479466354,0.650600379,VT,167.9633305,0.838140372,9.366569163,0.040741928,28.37262399,0.233519539,26.6984002,0.068282353,13.63905764,0.151657424,1.791501701,4.794663538,6.506003794,1.180684192
112,86_2_W2.1,E.1,NA,6/3/21 21:06,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.718170439,2.301043738,0.444657773,3.148475829,1.027234607,4.185054295,14.3572,2.514564719,0.143685762,VT,23.01043738,0.114822542,41.85054295,0.182038029,10.27234607,0.084546058,31.48475829,0.080523678,143.572,1.596426982,4.446577728,25.14564719,1.436857616,0.461930308
113,86_2_W2.1,E.2,NA,6/3/21 21:09,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.838477979,3.68521659,0.408397694,7.823229496,2.840475471,6.352249767,13.74615968,2.648989698,0.27008462,VT,36.8521659,0.183893043,63.52249767,0.276304905,28.40475471,0.233783989,78.23229496,0.200082596,137.4615968,1.528483285,4.083976943,26.48989698,2.7008462,0.894064534
114,42_3_V3.1,Bhs1,NA,6/3/21 21:13,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.697693798,0.577534223,0.274428463,2.648341587,0.261926061,0.399322582,13.98974893,1.413529541,0.406495619,VT,5.775342231,0.028819073,3.993225819,0.017369403,2.619260615,0.021557701,26.48341587,0.067732521,139.8974893,1.55556882,2.744284632,14.13529541,4.064956192,0.135478698
115,42_3_V3.1,Bhs2.1,NA,6/3/21 21:16,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.630519601,0.79626123,2.220029281,3.213204398,0.648109366,0.296829655,29.49974257,3.255036425,2.843282742,VT,7.962612303,0.039733594,2.968296547,0.012911251,6.481093656,0.053342335,32.13204398,0.082179141,294.9974257,3.280178937,22.20029281,32.55036425,28.43282742,0.18816632
116,42_3_V3.1,Bhs2.2,NA,6/3/21 21:20,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.657160186,0.935975614,2.30599309,2.669032206,0.50361636,0.34189162,39.02248548,2.325862041,2.531567251,VT,9.359756144,0.04670537,3.418916199,0.014871319,5.036163603,0.041449906,26.69032206,0.068261693,390.2248548,4.339045828,23.0599309,23.25862041,25.31567251,0.171288288
118,42_3_V3.1,Bhs3.1,NA,6/3/21 21:28,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.497882765,0.888493123,2.284196975,2.022589834,0.376977904,0.278623599,39.14414251,2.589346467,1.756495278,VT,8.884931225,0.044335984,2.786235989,0.012119339,3.76977904,0.031026988,20.22589834,0.05172864,391.4414251,4.352573297,22.84196975,25.89346467,17.56495278,0.139210951
119,42_3_V3.1,Bhs3.2,NA,6/3/21 21:31,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.709133288,0.678597435,1.693137873,1.524089103,0.256271005,0.244276011,26.93977634,1.94006645,1.10815219,VT,6.785974351,0.033862147,2.442760108,0.010625316,2.562710054,0.021092264,15.24089103,0.038979261,269.3977634,2.995527391,16.93137873,19.4006645,11.0815219,0.104558988
120,42_3_V3.1,Bhs3.3,NA,6/3/21 21:35,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.734490796,0.60009444,1.719676575,1.307288923,0.171579532,0.191579141,23.36757611,2.07343509,0.854502117,VT,6.0009444,0.029944832,1.915791412,0.008333151,1.715795321,0.014121772,13.07288923,0.033434499,233.6757611,2.598322029,17.19676575,20.7343509,8.545021174,0.085834255
121,42_3_V3.1,BC.1,NA,6/3/21 21:42,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.478801996,0.510636813,1.54479629,1.300300969,0.143548121,0.132277054,21.67668788,1.833634408,0.676396767,VT,5.106368129,0.025480879,1.322770539,0.005753678,1.435481205,0.01181466,13.00300969,0.033255779,216.7668788,2.410306288,15.4479629,18.33634408,6.76396767,0.076304996
122,42_3_V3.1,BC.2,NA,6/3/21 21:46,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.264945956,0.540192569,1.323635645,1.364547571,0.135910801,0.181643862,22.58390635,1.401853659,0.434990444,VT,5.401925685,0.026955717,1.816438625,0.007900994,1.359108007,0.011186074,13.64547571,0.034898915,225.8390635,2.511183063,13.23635645,14.01853659,4.349904438,0.0809417
123,42_3_V3.1,BC.3,NA,6/3/21 21:49,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.746461294,0.304295283,0.812419016,1.055823203,0.05322633,0.097329002,16.57428482,0.946330317,0.147674574,VT,3.04295283,0.015184395,0.973290017,0.004233536,0.532263296,0.004380768,10.55823203,0.027003151,165.7428482,1.842952352,8.124190156,9.463303166,1.476745742,0.050801851
124,42_3_V3.1,D.2,NA,6/3/21 21:53,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.767417932,0.308202351,0.11824267,2.048410389,0.084155419,0.182815626,18.45314431,0.838244872,0.137315717,VT,3.082023515,0.015379359,1.828156263,0.007951963,0.841554189,0.006926372,20.48410389,0.052389013,184.5314431,2.051869271,1.182426704,8.38244872,1.373157167,0.082646706
125,42_3_V3.1,D.10,NA,6/3/21 21:57,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.735569875,0.912073246,0.455542231,5.999452068,0.864336132,0.950231126,18.17207665,1.724626293,0.969556323,VT,9.120732464,0.045512637,9.502311263,0.041332367,8.643361323,0.071138776,59.99452068,0.153438672,181.7207665,2.02061638,4.555422315,17.24626293,9.69556323,0.311422453
126,86_2_W2.2,Oa,NA,6/3/21 22:00,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.609091257,56.82133638,2.819024862,30.21934678,19.07119107,2.223318983,12.6097994,0.174609583,1.826386393,VT,568.2133638,2.835396027,22.23318983,0.09670809,190.7119107,1.569645356,302.1934678,0.772873319,126.097994,1.402127435,28.19024862,1.746095826,18.26386393,5.274622792
127,86_2_W2.2,E.1,NA,6/3/21 22:04,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.710567175,0.488639421,0.494799606,1.148681663,0.247900642,0.143717065,18.73781212,0.313372864,0.009490557,VT,4.886394205,0.024383205,1.437170647,0.006251286,2.479006422,0.020403345,11.48681663,0.029378048,187.3781212,2.083522474,4.947996055,3.13372864,0.094905568,0.080415883
129,86_2_W2.2,E.2,NA,6/3/21 22:12,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.674925433,0.626174347,0.477456781,1.157513813,0.252260055,0.122725098,20.3335012,0.657417696,0.017047709,VT,6.261743469,0.031246225,1.227250983,0.005338195,2.522600548,0.020762144,11.57513813,0.029603934,203.335012,2.260952691,4.774567809,6.574176959,0.170477088,0.086950498
130,86_4_W4.1,Bs.3,NA,6/3/21 22:15,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.721544208,1.559076869,0.2081557,2.735462729,0.304365794,0.519966276,49.52907646,1.424519965,0.02191551,VT,15.59076869,0.077798247,5.19966276,0.022617063,3.043657937,0.025050683,27.35462729,0.069960684,495.2907646,5.507310207,2.081557002,14.24519965,0.219155102,0.195426676
131,52_4_PFM,Oa,NA,6/3/21 22:19,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.686396346,4.853926677,4.022984176,23.02689348,5.750498902,3.475523095,32.52792416,4.99779119,1.181521352,VT,48.53926677,0.24221191,34.75523095,0.151175428,57.50498902,0.473292091,230.2689348,0.588923107,325.2792416,3.616892975,40.22984176,49.9779119,11.81521352,1.455602536
132,86_3_W3.2,Bhs1,NA,6/3/21 14:39,NA,HB Mod Morgan 6-3-21b,Soil Modified Morgan,4.945664803,9.065212244,1.082286723,11.02043286,4.489416262,1.703981786,63.82419543,38.3967223,0.261478173,UVM,45.32606122,8.51990893,0.037059195,22.44708131,0.18474964,55.1021643,0.140926251,319.1209771,3.548417092,5.411433614,191.9836115,1.307390866,0.22617795,0.588913037
