"","Pedon","variable","Cat","N","mean","sd","se"
"607","HB08NH020024","Si","VE",1,NA,NA,NA
"608","HB08NH020024","Mn","VE",1,261,NA,NA
"609","HB08NH020024","Ca","VE",1,6520,NA,NA
"610","HB08NH020024","P","VE",1,170,NA,NA
"611","HB08NH020024","K","VE",1,23881,NA,NA
"612","HB08NH020024","Ce","VE",1,NA,NA,NA
"613","HB08NH020024","tau_Fe","VE",1,-0.6760224,NA,NA
"614","HB08NH020024","tau_Al","VE",1,-0.217427465,NA,NA
"615","HB08NH020024","tau_Si","VE",1,NA,NA,NA
"616","HB08NH020024","tau_Mn","VE",1,-0.547864261,NA,NA
"617","HB08NH020024","tau_Ca","VE",1,-0.279082956,NA,NA
"618","HB08NH020024","tau_P","VE",1,-0.738483694,NA,NA
"619","HB08NH020024","tau_K","VE",1,-0.005497227,NA,NA
"620","HB08NH020024","tau_Ce","VE",1,NA,NA,NA
"621","HB08NH024028","Ti","VBhs",1,3100,NA,NA
"622","HB08NH024028","Zr","VBhs",1,NA,NA,NA
"623","HB08NH024028","Y","VBhs",1,NA,NA,NA
"624","HB08NH024028","Ratio","VBhs",1,NA,NA,NA
"625","HB08NH024028","Fe","VBhs",1,30723,NA,NA
"626","HB08NH024028","Al","VBhs",1,52386,NA,NA
"627","HB08NH024028","Si","VBhs",1,NA,NA,NA
"628","HB08NH024028","Mn","VBhs",1,363,NA,NA
"629","HB08NH024028","Ca","VBhs",1,7233,NA,NA
"630","HB08NH024028","P","VBhs",1,236,NA,NA
"631","HB08NH024028","K","VBhs",1,21205,NA,NA
"632","HB08NH024028","Ce","VBhs",1,NA,NA,NA
"633","HB08NH024028","tau_Fe","VBhs",1,0.25527809,NA,NA
"634","HB08NH024028","tau_Al","VBhs",1,-0.312480303,NA,NA
"635","HB08NH024028","tau_Si","VBhs",1,NA,NA,NA
"636","HB08NH024028","tau_Mn","VBhs",1,-0.491659949,NA,NA
"637","HB08NH024028","tau_Ca","VBhs",1,-0.35348957,NA,NA
"638","HB08NH024028","tau_P","VBhs",1,-0.706518164,NA,NA
"639","HB08NH024028","tau_K","VBhs",1,-0.286143136,NA,NA
"640","HB08NH024028","tau_Ce","VBhs",1,NA,NA,NA
"641","HB17NH010014","Ti","VE",1,3687,NA,NA
"642","HB17NH010014","Zr","VE",1,NA,NA,NA
"643","HB17NH010014","Y","VE",1,NA,NA,NA
"644","HB17NH010014","Ratio","VE",1,NA,NA,NA
"645","HB17NH010014","Fe","VE",1,9261,NA,NA
"646","HB17NH010014","Al","VE",1,43788,NA,NA
"647","HB17NH010014","Si","VE",1,NA,NA,NA
"648","HB17NH010014","Mn","VE",1,354,NA,NA
"649","HB17NH010014","Ca","VE",1,5347,NA,NA
"650","HB17NH010014","P","VE",1,174,NA,NA
"651","HB17NH010014","K","VE",1,18232,NA,NA
"652","HB17NH010014","Ce","VE",1,NA,NA,NA
"653","HB17NH010014","tau_Fe","VE",1,-0.68185671,NA,NA
"654","HB17NH010014","tau_Al","VE",1,-0.516814857,NA,NA
"655","HB17NH010014","tau_Si","VE",1,NA,NA,NA
"656","HB17NH010014","tau_Mn","VE",1,-0.583188665,NA,NA
"657","HB17NH010014","tau_Ca","VE",1,-0.598157552,NA,NA
"658","HB17NH010014","tau_P","VE",1,-0.818068865,NA,NA
"659","HB17NH010014","tau_K","VE",1,-0.483945308,NA,NA
"660","HB17NH010014","tau_Ce","VE",1,NA,NA,NA
"661","HB17NH014019","Ti","VBhs",1,3692,NA,NA
"662","HB17NH014019","Zr","VBhs",1,NA,NA,NA
"663","HB17NH014019","Y","VBhs",1,NA,NA,NA
"664","HB17NH014019","Ratio","VBhs",1,NA,NA,NA
"665","HB17NH014019","Fe","VBhs",1,32113,NA,NA
"666","HB17NH014019","Al","VBhs",1,52590,NA,NA
"667","HB17NH014019","Si","VBhs",1,NA,NA,NA
"668","HB17NH014019","Mn","VBhs",1,434,NA,NA
"669","HB17NH014019","Ca","VBhs",1,7287,NA,NA
"670","HB17NH014019","P","VBhs",1,260,NA,NA
"671","HB17NH014019","K","VBhs",1,18426,NA,NA
"672","HB17NH014019","Ce","VBhs",1,NA,NA,NA
"673","HB17NH014019","tau_Fe","VBhs",1,0.101684422,NA,NA
"674","HB17NH014019","tau_Al","VBhs",1,-0.420473795,NA,NA
"675","HB17NH014019","tau_Si","VBhs",1,NA,NA,NA
"676","HB17NH014019","tau_Mn","VBhs",1,-0.489686058,NA,NA
"677","HB17NH014019","tau_Ca","VBhs",1,-0.453102622,NA,NA
"678","HB17NH014019","tau_P","VBhs",1,-0.728517041,NA,NA
"679","HB17NH014019","tau_K","VBhs",1,-0.479160479,NA,NA
"680","HB17NH014019","tau_Ce","VBhs",1,NA,NA,NA
"681","HB20NH008012","Ti","VE",1,2992,NA,NA
"682","HB20NH008012","Zr","VE",1,NA,NA,NA
"683","HB20NH008012","Y","VE",1,NA,NA,NA
"684","HB20NH008012","Ratio","VE",1,NA,NA,NA
"685","HB20NH008012","Fe","VE",1,6961,NA,NA
"686","HB20NH008012","Al","VE",1,44333,NA,NA
"687","HB20NH008012","Si","VE",1,NA,NA,NA
"688","HB20NH008012","Mn","VE",1,295,NA,NA
"689","HB20NH008012","Ca","VE",1,5520,NA,NA
"690","HB20NH008012","P","VE",1,295,NA,NA
"691","HB20NH008012","K","VE",1,20850,NA,NA
"692","HB20NH008012","Ce","VE",1,NA,NA,NA
"693","HB20NH008012","tau_Fe","VE",1,-0.705321761,NA,NA
"694","HB20NH008012","tau_Al","VE",1,-0.397166842,NA,NA
"695","HB20NH008012","tau_Si","VE",1,NA,NA,NA
"696","HB20NH008012","tau_Mn","VE",1,-0.571974322,NA,NA
"697","HB20NH008012","tau_Ca","VE",1,-0.488793635,NA,NA
"698","HB20NH008012","tau_P","VE",1,-0.61990571,NA,NA
"699","HB20NH008012","tau_K","VE",1,-0.272757876,NA,NA
"700","HB20NH008012","tau_Ce","VE",1,NA,NA,NA
"701","HB20NH012017","Ti","VBhs",1,2680,NA,NA
"702","HB20NH012017","Zr","VBhs",1,NA,NA,NA
"703","HB20NH012017","Y","VBhs",1,NA,NA,NA
"704","HB20NH012017","Ratio","VBhs",1,NA,NA,NA
"705","HB20NH012017","Fe","VBhs",1,22319,NA,NA
"706","HB20NH012017","Al","VBhs",1,46501,NA,NA
"707","HB20NH012017","Si","VBhs",1,NA,NA,NA
"708","HB20NH012017","Mn","VBhs",1,382,NA,NA
"709","HB20NH012017","Ca","VBhs",1,5842,NA,NA
"710","HB20NH012017","P","VBhs",1,413,NA,NA
"711","HB20NH012017","K","VBhs",1,20121,NA,NA
"712","HB20NH012017","Ce","VBhs",1,NA,NA,NA
"713","HB20NH012017","tau_Fe","VBhs",1,0.054819038,NA,NA
"714","HB20NH012017","tau_Al","VBhs",1,-0.294074128,NA,NA
"715","HB20NH012017","tau_Si","VBhs",1,NA,NA,NA
"716","HB20NH012017","tau_Mn","VBhs",1,-0.381217582,NA,NA
"717","HB20NH012017","tau_Ca","VBhs",1,-0.395988061,NA,NA
"718","HB20NH012017","tau_P","VBhs",1,-0.405918298,NA,NA
"719","HB20NH012017","tau_K","VBhs",1,-0.216481377,NA,NA
"720","HB20NH012017","tau_Ce","VBhs",1,NA,NA,NA
